"HONTI":"Intersection":"HONTI Intersection":39.0899805556:-123.15945
"HONUL":"Intersection":"HONUL Intersection":34.6708972222:-118.479955556
"HONUV":"Intersection":"HONUV Intersection":48.9278166667:-122.599969444
"HOODI":"Intersection":"HOODI Intersection":38.3683611111:-121.597255556
"HOOKS":"Intersection":"HOOKS Intersection":37.1238111111:-121.898491667
"HOOME":"Intersection":"HOOME Intersection":47.3076916667:-122.804919444
"HOOPS":"Intersection":"HOOPS Intersection":33.3195444444:-111.852761111
"HOOVE":"Intersection":"HOOVE Intersection":31.9736777778:-110.072644444
"HOPII":"Intersection":"HOPII Intersection":37.4340722222:-121.835077778
"HOPIL":"Intersection":"HOPIL Intersection":33.3461416667:-117.302866667
"HOPLA":"Intersection":"HOPLA Intersection":38.9239694444:-123.1474
"HOPLI":"Intersection":"HOPLI Intersection":34.0567305556:-116.339730556
"HOPOL":"Intersection":"HOPOL Intersection":37.8519527778:-122.439402778
"HOPPE":"Intersection":"HOPPE Intersection":35.6806222222:-115.116986111
"HOPTA":"Intersection":"HOPTA Intersection":37.7850194444:-122.154
"HOPUN":"Intersection":"HOPUN Intersection":34.0764916667:-117.912363889
"HORBU":"Intersection":"HORBU Intersection":32.9669388889:-109.373372222
"HORET":"Intersection":"HORET Intersection":46.3395472222:-116.712219444
"HORGA":"Intersection":"HORGA Intersection":33.2585138889:-116.351225
"HORLA":"Intersection":"HORLA Intersection":48.656075:-122.89355
"HORNN":"Intersection":"HORNN Intersection":36.1458527778:-119.857522222
"HOROD":"Intersection":"HOROD Intersection":39.1201:-118.432444444
"HORRN":"Intersection":"HORRN Intersection":44.4808416667:-121.642425
"HORTE":"Intersection":"HORTE Intersection":44.217425:-123.398761111
"HORUG":"Intersection":"HORUG Intersection":42.2966416667:-122.369175
"HORUM":"Intersection":"HORUM Intersection":42.9952166667:-112.540605556
"HOSBO":"Intersection":"HOSBO Intersection":37.2563333333:-121.813530556
"HOSEG":"Intersection":"HOSEG Intersection":46.307675:-119.056913889
"HOSER":"Intersection":"HOSER Intersection":37.7490611111:-116.754397222
"HOSME":"Intersection":"HOSME Intersection":39.9406972222:-119.458180556
"HOSNU":"Intersection":"HOSNU Intersection":37.1234027778:-121.899719444
"HOSOV":"Intersection":"HOSOV Intersection":46.3642361111:-116.938863889
"HOSTS":"Intersection":"HOSTS Intersection":43.9863805556:-117.528466667
"HOSUM":"Intersection":"HOSUM Intersection":37.3920416667:-118.387997222
"HOSUN":"Intersection":"HOSUN Intersection":44.771875:-114.0611
"HOSVO":"Intersection":"HOSVO Intersection":32.0917444444:-110.910794444
"HOTEP":"Intersection":"HOTEP Intersection":47.3688694444:-119.188872222
"HOTGA":"Intersection":"HOTGA Intersection":46.2970277778:-119.163094444
"HOTIC":"Intersection":"HOTIC Intersection":39.8107972222:-118.794613889
"HOTIG":"Intersection":"HOTIG Intersection":32.856025:-117.203616667
"HOTIL":"Intersection":"HOTIL Intersection":35.5886194444:-119.243722222
"HOTIN":"Intersection":"HOTIN Intersection":38.5908916667:-122.854569444
"HOTLI":"Intersection":"HOTLI Intersection":36.2946666667:-119.363038889
"HOTLY":"Intersection":"HOTLY Intersection":43.4498722222:-124.445247222
"HOTTT":"Intersection":"HOTTT Intersection":32.5269444444:-111.031963889
"HOTUP":"Intersection":"HOTUP Intersection":31.8868388889:-110.818586111
"HOTUX":"Intersection":"HOTUX Intersection":46.3534:-119.271472222
"HOVBO":"Intersection":"HOVBO Intersection":32.9387805556:-109.509361111
"HOVEL":"Intersection":"HOVEL Intersection":44.3590777778:-117.192011111
"HOVGA":"Intersection":"HOVGA Intersection":35.4795666667:-119.11145
"HOVLI":"Intersection":"HOVLI Intersection":35.8546972222:-120.509
"HOVLO":"Intersection":"HOVLO Intersection":44.2228666667:-123.274238889
"HOVOK":"Intersection":"HOVOK Intersection":46.3617888889:-119.604669444
"HOVOS":"Intersection":"HOVOS Intersection":47.4072194444:-122.318341667
"HOXAV":"Intersection":"HOXAV Intersection":37.9754916667:-121.565644444
"HOXEX":"Intersection":"HOXEX Intersection":46.3571916667:-117.408708333
"HOXIB":"Intersection":"HOXIB Intersection":45.8346416667:-122.880094444
"HOXIK":"Intersection":"HOXIK Intersection":37.3573361111:-121.978244444
"HOXOK":"Intersection":"HOXOK Intersection":34.3916888889:-109.282730556
"HOXOL":"Intersection":"HOXOL Intersection":34.9526333333:-111.319847222
"HOXOR":"Intersection":"HOXOR Intersection":42.2214833333:-122.793069444
"HOYCO":"Intersection":"HOYCO Intersection":38.2490472222:-120.973555556
"HOYMI":"Intersection":"HOYMI Intersection":35.4069:-119.023627778
"HOYQU":"Intersection":"HOYQU Intersection":34.0549611111:-117.517733333
"HOYTS":"Intersection":"HOYTS Intersection":34.4915611111:-120.303527778
"HOZER":"Intersection":"HOZER Intersection":34.1506944444:-109.948711111
"HPK":"NDB":"Parrk NDB":47.5323861111:-122.306955556
"HPSTR":"Intersection":"HPSTR Intersection":45.4718222222:-122.306411111
"HQM":"VORTAC":"Hoquiam VORTAC":46.9470405556:-124.149268889
"HRMNS":"Intersection":"HRMNS Intersection":44.9493888889:-122.390283333
"HRNER":"Intersection":"HRNER Intersection":38.3168666667:-122.026308333
"HRNKE":"Intersection":"HRNKE Intersection":34.835:-119.283055556
"HUBAT":"Intersection":"HUBAT Intersection":45.5858055556:-119.491391667
"HUBNO":"Intersection":"HUBNO Intersection":34.9209138889:-117.853327778
"HUBON":"Intersection":"HUBON Intersection":37.53015:-116.590691667
"HUBRD":"Intersection":"HUBRD Intersection":33.26:-117.576558333
"HUBRT":"Intersection":"HUBRT Intersection":39.0402277778:-122.568313889
"HUBSI":"Intersection":"HUBSI Intersection":47.5420861111:-117.479975
"HUBSU":"Intersection":"HUBSU Intersection":43.8897888889:-123.177869444
"HUBUB":"Intersection":"HUBUB Intersection":33.8737916667:-112.083294444
"HUBUX":"Intersection":"HUBUX Intersection":42.1647555556:-122.617227778
"HUDBI":"Intersection":"HUDBI Intersection":37.4803638889:-122.462380556
"HUDEP":"Intersection":"HUDEP Intersection":43.3729472222:-111.878341667
"HUDER":"Intersection":"HUDER Intersection":45.3831416667:-122.652777778
"HUDEV":"Intersection":"HUDEV Intersection":48.1668444444:-122.660397222
"HUDSA":"Intersection":"HUDSA Intersection":47.6417833333:-122.457766667
"HUDUT":"Intersection":"HUDUT Intersection":45.6664:-122.496858333
"HUDUX":"Intersection":"HUDUX Intersection":46.7388666667:-120.314444444
"HUGDI":"Intersection":"HUGDI Intersection":33.4933888889:-117.013063889
"HUGER":"Intersection":"HUGER Intersection":37.8219666667:-116.792961111
"HUGET":"Intersection":"HUGET Intersection":46.1985611111:-119.315841667
"HUGIK":"Intersection":"HUGIK Intersection":32.1280944444:-110.953458333
"HUGON":"Intersection":"HUGON Intersection":36.5677666667:-121.678333333
"HUGOV":"Intersection":"HUGOV Intersection":34.4883638889:-109.354569444
"HUGOX":"Intersection":"HUGOX Intersection":32.711675:-114.551297222
"HUGSO":"Intersection":"HUGSO Intersection":33.884975:-116.556919444
"HUGTI":"Intersection":"HUGTI Intersection":47.3712305556:-119.258763889
"HUGVU":"Intersection":"HUGVU Intersection":40.5861083333:-116.896661111
"HUH":"VORTAC":"Whatcom VORTAC":48.9452855556:-122.579255
"HUKAK":"Intersection":"HUKAK Intersection":46.3688888889:-119.082186111
"HUKIG":"Intersection":"HUKIG Intersection":47.5100666667:-117.4425
"HUKRI":"Intersection":"HUKRI Intersection":44.5490361111:-121.153416667
"HUKUP":"Intersection":"HUKUP Intersection":46.1472305556:-119.030380556
"HUKVI":"Intersection":"HUKVI Intersection":38.1040583333:-122.006077778
"HUKVO":"Intersection":"HUKVO Intersection":33.1278027778:-117.072677778
"HULAB":"Intersection":"HULAB Intersection":45.5679638889:-122.526805556
"HULDI":"Intersection":"HULDI Intersection":39.4072888889:-123.351358333
"HULEX":"Intersection":"HULEX Intersection":45.0889444444:-118.120969444
"HULIK":"Intersection":"HULIK Intersection":47.61935:-122.418677778
"HULPU":"Intersection":"HULPU Intersection":36.4057638889:-114.845480556
"HULSA":"Intersection":"HULSA Intersection":43.7342111111:-112.186180556
"HULTA":"Intersection":"HULTA Intersection":44.1546416667:-123.20305
"HUMAN":"Intersection":"HUMAN Intersection":33.6408166667:-117.152230556
"HUMBA":"Intersection":"HUMBA Intersection":42.8663111111:-112.648825
"HUMIT":"Intersection":"HUMIT Intersection":33.7270111111:-117.03785
"HUMMR":"Intersection":"HUMMR Intersection":32.4754333333:-111.172016667
"HUMPP":"Intersection":"HUMPP Intersection":47.209375:-121.810125
"HUMTY":"Intersection":"HUMTY Intersection":34.7758166667:-112.290294444
"HUMUT":"Intersection":"HUMUT Intersection":46.9076:-122.556880556
"HUNAM":"Intersection":"HUNAM Intersection":46.8680888889:-122.413225
"HUNAN":"Intersection":"HUNAN Intersection":33.3458:-118.304475
"HUNAS":"Intersection":"HUNAS Intersection":47.0873333333:-122.886252778
"HUNDA":"Intersection":"HUNDA Intersection":33.9591527778:-118.167555556
"HUNEY":"Intersection":"HUNEY Intersection":34.6118027778:-117.174772222
"HUNIB":"Intersection":"HUNIB Intersection":47.4059055556:-117.553808333
"HUNIN":"Intersection":"HUNIN Intersection":32.0941444444:-110.792066667
"HUNLI":"Intersection":"HUNLI Intersection":40.9161555556:-124.066183333
"HUNOL":"Intersection":"HUNOL Intersection":33.7579277778:-116.399452778
"HUNTE":"Intersection":"HUNTE Intersection":36.0929611111:-121.2688
"HUNUD":"Intersection":"HUNUD Intersection":47.5961861111:-117.570969444
"HUNUN":"Intersection":"HUNUN Intersection":47.4846222222:-117.738094444
"HUNUT":"Intersection":"HUNUT Intersection":44.0031333333:-124.117827778
"HUNVI":"Intersection":"HUNVI Intersection":35.9951472222:-109.329144444
"HUPKO":"Intersection":"HUPKO Intersection":32.5555638889:-117.253122222
"HUPKU":"Intersection":"HUPKU Intersection":43.1455277778:-115.986730556
"HUPLA":"Intersection":"HUPLA Intersection":34.1985277778:-118.943138889
"HUPRA":"Intersection":"HUPRA Intersection":47.6987611111:-117.416333333
"HUPTU":"Intersection":"HUPTU Intersection":39.5:-122.744166667
"HURDI":"Intersection":"HURDI Intersection":34.1156416667:-115.735880556
"HURDU":"Intersection":"HURDU Intersection":40.8225638889:-124.002808333
"HURET":"Intersection":"HURET Intersection":37.7231583333:-121.491605556
"HUREV":"Intersection":"HUREV Intersection":47.6173666667:-117.627208333
"HURFY":"Intersection":"HURFY Intersection":33.3467861111:-110.545916667
"HURIM":"Intersection":"HURIM Intersection":34.7101916667:-118.3339
"HURLO":"Intersection":"HURLO Intersection":42.2676472222:-122.829716667
"HURLR":"Intersection":"HURLR Intersection":33.9992583333:-117.912338889
"HUROD":"Intersection":"HUROD Intersection":43.5442888889:-112.040327778
"HUROR":"Intersection":"HUROR Intersection":36.8911277778:-112.588322222
"HURSI":"Intersection":"HURSI Intersection":33.1704388889:-117.388116667
"HUSEM":"Intersection":"HUSEM Intersection":42.0865444444:-112.163033333
"HUSET":"Intersection":"HUSET Intersection":33.1398888889:-117.207886111
"HUSGU":"Intersection":"HUSGU Intersection":33.3485638889:-112.605308333
"HUSMI":"Intersection":"HUSMI Intersection":47.1283861111:-119.471452778
"HUSOL":"Intersection":"HUSOL Intersection":36.1594444444:-115.143055556
"HUSSH":"Intersection":"HUSSH Intersection":37.7495:-122.338591667
"HUSTS":"Intersection":"HUSTS Intersection":36.0479694444:-115.235427778
"HUTAD":"Intersection":"HUTAD Intersection":36.5630944444:-121.773747222
"HUTGI":"Intersection":"HUTGI Intersection":36.7966305556:-110.005275
"HUTKI":"Intersection":"HUTKI Intersection":44.3467777778:-120.923019444
"HUTLO":"Intersection":"HUTLO Intersection":40.7183416667:-114.359572222
"HUTUK":"Intersection":"HUTUK Intersection":48.1711166667:-123.801669444
"HUUTY":"Intersection":"HUUTY Intersection":34.1606944444:-110.625136111
"HUVEL":"Intersection":"HUVEL Intersection":32.8541611111:-117.203044444
"HUVEX":"Intersection":"HUVEX Intersection":41.8324444444:-124.593302778
"HUVIP":"Intersection":"HUVIP Intersection":37.7849638889:-122.369461111
"HUVMA":"Intersection":"HUVMA Intersection":41.9077472222:-124.416858333
"HUVUS":"Intersection":"HUVUS Intersection":47.8310194444:-121.778983333
"HUXOT":"Intersection":"HUXOT Intersection":44.1424916667:-121.175852778
"HUXUM":"Intersection":"HUXUM Intersection":36.8008944444:-121.601894444
"HUYJO":"Intersection":"HUYJO Intersection":39.2490666667:-119.848961111
"HUZBY":"Intersection":"HUZBY Intersection":37.6319111111:-122.063811111
"HVARD":"Intersection":"HVARD Intersection":48.2924305556:-119.504469444
"HYAKK":"Intersection":"HYAKK Intersection":47.7163166667:-121.126263889
"HYBRD":"Intersection":"HYBRD Intersection":32.5666555556:-110.880613889
"HYDRR":"Intersection":"HYDRR Intersection":33.2743055556:-113.069672222
"HYKER":"Intersection":"HYKER Intersection":45.9309:-122.488397222
"HYP":"VOR/DME":"El Nido VOR/DME":37.2194325:-120.400218333
"HYPEE":"Intersection":"HYPEE Intersection":37.8802444444:-122.067483333
"HYVAL":"Intersection":"HYVAL Intersection":43.1360305556:-116.929611111
"HZN":"VORTAC":"Hazen VORTAC":39.5164038889:-118.997688611
"I08":"Airport":"Cabin Creek Usfs Airport, Big Creek Ranger Station, ID":45.1435244444:-114.928989722
"I92":"Airport":"Reed Ranch Airport, Yellow Pine, ID":44.8916666667:-115.713055556
"IBALL":"Intersection":"IBALL Intersection":42.8506194444:-122.663302778
"IBEAM":"Intersection":"IBEAM Intersection":45.3963694444:-118.021233333
"IBIVE":"Intersection":"IBIVE Intersection":44.080525:-123.04145
"IBOBE":"Intersection":"IBOBE Intersection":34.0625611111:-111.964127778
"IBOVE":"Intersection":"IBOVE Intersection":33.1697:-117.021630556
"IBUGE":"Intersection":"IBUGE Intersection":33.0952722222:-117.483158333
"IBWEN":"Intersection":"IBWEN Intersection":34.961625:-118.861380556
"IBWIC":"Intersection":"IBWIC Intersection":39.1365916667:-119.752566667
"ICACA":"Intersection":"ICACA Intersection":43.9434777778:-123.216230556
"ICATI":"Intersection":"ICATI Intersection":32.5828055556:-114.448983333
"ICAVA":"Intersection":"ICAVA Intersection":44.0392444444:-123.201344444
"ICBAH":"Intersection":"ICBAH Intersection":33.7911388889:-111.979877778
"ICEAX":"Intersection":"ICEAX Intersection":45.4108472222:-122.381516667
"ICEBE":"Intersection":"ICEBE Intersection":47.0772333333:-120.306333333
"ICEYA":"Intersection":"ICEYA Intersection":39.5363805556:-119.601055556
"ICILA":"Intersection":"ICILA Intersection":48.4388111111:-122.928369444
"ICINA":"Intersection":"ICINA Intersection":35.2548055556:-117.856247222
"ICIYE":"Intersection":"ICIYE Intersection":33.9651888889:-117.510558333
"ICOGU":"Intersection":"ICOGU Intersection":33.5505555556:-113.672222222
"ICUGA":"Intersection":"ICUGA Intersection":33.07195:-116.959769444
"ICUKO":"Intersection":"ICUKO Intersection":37.6467:-121.383011111
"ICULU":"Intersection":"ICULU Intersection":36.6591055556:-121.718302778
"ID00":"Airport":"Hubler Field Airport, Caldwell, ID":43.6957166667:-116.638469444
"ID01":"Airport":"Cx Ranch Airport, Clark Fork, ID":48.1379816667:-116.197676667
"ID02":"Heliport":"Coeur D'Alene Resort Heliport, Coeur D'Alene, ID":47.6721275:-116.783521667
"ID03":"Heliport":"Kootenai Medical Center Heliport, Coeur D'Alene, ID":47.6960161111:-116.794912222
"ID04":"Airport":"Canyon Airport, Murphy, ID":42.6411111111:-116.982777778
"ID05":"Airport":"Hackney Airpark Airport, Athol, ID":47.9568480556:-116.677419167
"ID06":"Airport":"Ranch Aero Airport, Hayden Lake, ID":47.8287936111:-116.783527222
"ID07":"Airport":"Nichols Ranch Airport, Post Falls, ID":47.6780952778:-117.02492
"ID08":"Heliport":"St Luke'S Mc Call Heliport, Mc Call, ID":44.9090611111:-116.110402778
"ID12":"Airport":"Russell W Anderson Strip Airport, Riverside, ID":43.1843586111:-112.466370278
"ID13":"Airport":"Sky Island Ranch Airport, St Maries, ID":47.3221297222:-116.639891667
"ID14":"Heliport":"Benewah Community Hospital Heliport, St Maries, ID":47.3140761111:-116.567389722
"ID15":"Heliport":"Teton Springs Heliport, Victor, ID":43.5742305556:-111.108241667
"ID16":"Airport":"Sluder Airstrip Airport, Bellevue, ID":43.4035172222:-114.272544444
"ID17":"Airport":"Seven Devils Airport, Council, ID":45.0109894444:-116.68876
"ID18":"Heliport":"Eirmc Heliport, Idaho Falls, ID":43.4710252778:-111.991636111
"ID19":"Airport":"Bird Nr 2 Airport, Sandpoint, ID":48.2310372222:-116.389350833
"ID20":"Heliport":"Hubof'S Heliport, Post Falls, ID":47.7329566667:-116.999921389
"ID21":"Airport":"Smith Ranch Airport, Hauser Lake, ID":47.7562894444:-117.023812222
"ID22":"Airport":"Treeport Airport, Spirit Lake, ID":47.97796:-116.792698333
"ID23":"Airport":"Rock Creek Farm Airport, Worley, ID":47.3924033333:-116.872955556
"ID24":"Airport":"Timber Basin Airpark Inc Airport, Sagle, ID":48.2235352778:-116.438520833
"ID25":"Airport":"Olmstead Sky Ranch Airport, Sandpoint, ID":48.3507583333:-116.554083056
"ID26":"Airport":"P And R Field Airport, Mayfield, ID":43.2326305556:-115.939672222
"ID27":"Airport":"Hawk Haven Airport, Coeur D'Alene, ID":47.7554591667:-116.859361111
"ID28":"Airport":"Mackay Bar Airport, Dixie, ID":45.379075:-115.505123611
"ID29":"Airport":"Big Island Airport, Orofino, ID":46.6974052778:-115.983756111
"ID30":"Heliport":"Everett Ii Heliport, Ketchum, ID":43.7721297222:-114.406436944
"ID31":"Heliport":"Young Heliport, Eagle, ID":43.7165527778:-116.389015833
"ID32":"Airport":"Tuka Airport, Clark Fork, ID":48.1055:-116.136833333
"ID33":"Airport":"Stocking Meadows Airport, Clarkia, ID":46.9360177778:-115.864875833
"ID34":"Airport":"Granite Airport, Athol, ID":47.9846258333:-116.682975
"ID35":"Airport":"High Valley Swanson Airport, Cascade, ID":44.2390580556:-116.143464444
"ID36":"Gliderport":"King Mountain Glider Park Gliderport, Moore, ID":43.7630555556:-113.343888889
"ID37":"Heliport":"St Joseph'S Rgnl Medical Center Heliport, Lewiston, ID":46.4132169444:-117.017101111
"ID38":"Heliport":"Sutherland Heliport, Hauser Lake, ID":47.7799008333:-117.0099225
"ID39":"Airport":"Owen Ranches Inc Airport, Bruneau, ID":42.7957305556:-115.733971944
"ID40":"Airport":"Sunrise Skypark Airport, Marsing, ID":43.4178:-116.706183333
"ID41":"Airport":"Stibnite Airport, Yellow Pine, ID":44.8999075:-115.332886944
"ID43":"Airport":"Carlin Bay Airport, Coeur D'Alene, ID":47.551295:-116.763515833
"ID44":"Airport":"Hidden Lakes Airport, Cascade, ID":44.2248905556:-116.179576667
"ID46":"Heliport":"Dworshak Heliport, Ahsahka, ID":46.5121244444:-116.293196111
"ID47":"Heliport":"Whelan'S Heliport, Huston, ID":43.5971033333:-116.782084167
"ID48":"Airport":"Western Spur Airport, Athol, ID":47.9287933333:-116.711029444
"ID49":"Heliport":"St Luke'S Boise Medical Center Heliport, Boise, ID":43.6126666667:-116.192055556
"ID50":"Airport":"Q B One Airport, Idaho Falls, ID":43.6013:-112.243309722
"ID53":"Heliport":"Minidoka Memorial Hospital Heliport, Rupert, ID":42.6210197222:-113.686124167
"ID54":"Seaplane Base":"Bottle Bay Seaplane Base, Sandpoint, ID":48.4790975:-116.445470278
"ID55":"Heliport":"Cascade Medical Center Heliport, Cascade, ID":44.5187819444:-116.048186944
"ID56":"Airport":"Star 'S' Ranch Airport, Mackay, ID":43.9818594444:-114.043656389
"ID58":"Heliport":"Nampa Valley Heliport, Boise, ID":43.5909991667:-116.276785556
"ID59":"Airport":"Flying A Ranch Airport, Lake Fork, ID":44.8175833333:-116.068016667
"ID60":"Airport":"Fountains Airport, Moscow, ID":46.7132205556:-116.997108611
"ID61":"Airport":"Valenov Ranch Airport, Priest River, ID":48.2965755556:-117.015203889
"ID62":"Airport":"Simpson Airport, Grace, ID":42.6082533333:-111.728561944
"ID63":"Airport":"Richards Airport, Homedale, ID":43.6709916667:-117.025433333
"ID64":"Heliport":"Portneuf Medical Center Heliport, Pocatello, ID":42.8676919444:-112.431089444
"ID65":"Airport":"Pisch'S Place Airport, Coeur D'Alene, ID":47.5810169444:-116.771850556
"ID66":"Heliport":"Clearwater Valley Hospital Heliport, Orofino, ID":46.4865697222:-116.250416944
"ID67":"Airport":"Sands Airport, Horseshoe Bend, ID":43.8606805556:-116.262708333
"ID68":"Airport":"Green Acres Airport, Kuna, ID":43.4846077778:-116.458734444
"ID69":"Heliport":"Sun Valley Gun Club Heliport, Sun Valley, ID":42.7054627778:-114.349495
"ID70":"Heliport":"Gulch Trust Heliport, Ketchum/Sun Valley, ID":43.7046291667:-114.378384722
"ID71":"Heliport":"Big Country Heliport, Coeur D'Alene, ID":47.6930555556:-116.783888889
"ID72":"Airport":"Huskey Airport, Irwin, ID":43.4208333333:-111.285
"ID73":"Heliport":"Rockford Bay Heliport, Coeur D'Alene, ID":47.5068483333:-116.891851111
"ID74":"Airport":"Sulphur Creek Ranch Airport, Cascade, ID":44.5365697222:-115.350940833
"ID75":"Airport":"Riverlake Airport, Clark Fork, ID":48.1260375:-116.165453333
"ID77":"Airport":"Cuddy Meadows Airport, Cambridge, ID":44.7052777778:-116.806944444
"ID78":"Airport":"Cx Ranch Nr 2 Airport, Clark Fork, ID":48.1415916667:-116.182397222
"ID79":"Airport":"Sky Ranch South Airport, Nampa, ID":43.5083333333:-116.667916667
"ID80":"Heliport":"West Valley Hospital Heliport, Caldwell, ID":43.6541666667:-116.695833333
"ID82":"Airport":"Picabo Airport, Picabo, ID":43.3082383333:-114.063367778
"ID83":"Heliport":"Mercy Heliport, Nampa, ID":43.5521058333:-116.566795556
"ID84":"Airport":"Cptpa Headquarters Airport, Headquarters, ID":46.6171311111:-115.799865833
"ID85":"Airport":"Elk River Airport, Elk River, ID":46.7874030556:-116.16765
"ID86":"Airport":"Deadwood Dam Airstrip Airport, Cascade, ID":44.2977777778:-115.641388889
"ID87":"Airport":"Rainbow Ranch Airport, Idaho Falls, ID":43.4068597222:-111.974412778
"ID88":"Airport":"Tracy Ranch Airport, Hill City, ID":43.2873980556:-115.080070556
"ID89":"Heliport":"Boise Plaza Heliport, Boise, ID":43.6532222222:-116.205951389
"ID91":"Heliport":"St Alphonsus Heliport, Boise, ID":43.6143333333:-116.264286111
"ID92":"Airport":"Foster Field - Skydive Idaho Airport, Star, ID":43.7287733333:-116.522909167
"ID94":"Airport":"Friendly Persuasion Farm Airport, Troy, ID":46.7766666667:-116.691388889
"ID95":"Airport":"Loomis Airport, Horseshoe Bend, ID":43.861:-116.240944444
"ID96":"Airport":"Bear Air Airport, Donnelly, ID":44.7851694444:-116.066791667
"ID98":"Heliport":"Scanlon Heliport, Coeur D'Alene, ID":42.5674083333:-117.495052778
"IDA":"VOR/DME":"Idaho Falls VOR/DME":43.519005:-112.0639175
"IDAGY":"Intersection":"IDAGY Intersection":45.9436805556:-116.29165
"IDAYI":"Intersection":"IDAYI Intersection":37.1238388889:-120.281347222
"IDILY":"Intersection":"IDILY Intersection":47.1793472222:-119.719255556
"IDIME":"Intersection":"IDIME Intersection":33.0149833333:-116.814608333
"IDISY":"Intersection":"IDISY Intersection":43.0706027778:-123.355611111
"IDUCY":"Intersection":"IDUCY Intersection":44.9959027778:-116.068325
"IDUHE":"Intersection":"IDUHE Intersection":46.7105888889:-117.243019444
"IDUSY":"Intersection":"IDUSY Intersection":46.2997861111:-118.853725
"IFADE":"Intersection":"IFADE Intersection":34.2816111111:-109.203580556
"IFAFY":"Intersection":"IFAFY Intersection":36.7475805556:-121.938372222
"IFEYE":"Intersection":"IFEYE Intersection":36.4155666667:-114.797033333
"IFHEJ":"Intersection":"IFHEJ Intersection":32.6599694444:-116.888055556
"IFLEV":"Intersection":"IFLEV Intersection":33.4380027778:-117.225641667
"IFNUR":"Intersection":"IFNUR Intersection":33.1594027778:-111.821583333
"IFSOX":"Intersection":"IFSOX Intersection":32.6950138889:-117.383805556
"IFURI":"Intersection":"IFURI Intersection":33.3439416667:-110.446497222
"IGABE":"Intersection":"IGABE Intersection":38.6909611111:-123.446905556
"IGAXE":"Intersection":"IGAXE Intersection":32.7667861111:-112.397780556
"IGAXY":"Intersection":"IGAXY Intersection":34.2074277778:-118.3666
"IGAYO":"Intersection":"IGAYO Intersection":39.245625:-123.199625
"IGEYO":"Intersection":"IGEYO Intersection":36.563575:-121.629775
"IGIRE":"Intersection":"IGIRE Intersection":33.0445861111:-114.671444444
"IGISE":"Intersection":"IGISE Intersection":44.2080888889:-120.84855
"IGM":"VOR/DME":"Kingman VOR/DME":35.2605130556:-113.934081667
"IGRUC":"Intersection":"IGRUC Intersection":36.710375:-121.231936111
"IGUCU":"Intersection":"IGUCU Intersection":38.19685:-122.083508333
"IGUKE":"Intersection":"IGUKE Intersection":37.57:-122.259102778
"IGUPE":"Intersection":"IGUPE Intersection":33.9402444444:-118.517266667
"IHAPT":"Intersection":"IHAPT Intersection":47.0131972222:-120.402297222
"IHAYO":"Intersection":"IHAYO Intersection":46.1215444444:-118.915361111
"IHIKY":"Intersection":"IHIKY Intersection":33.6160833333:-112.243811111
"IJNIJ":"Intersection":"IJNIJ Intersection":45.7059277778:-122.842138889
"IJOBA":"Intersection":"IJOBA Intersection":37.8114694444:-120.087041667
"IJOZI":"Intersection":"IJOZI Intersection":43.4960194444:-123.356219444
"IJQOQ":"Intersection":"IJQOQ Intersection":47.5224277778:-117.602975
"IJXEF":"Intersection":"IJXEF Intersection":42.4871527778:-122.864522222
"IJXOV":"Intersection":"IJXOV Intersection":46.4836194444:-120.651330556
"IJYUW":"Intersection":"IJYUW Intersection":42.3481972222:-122.696566667
"IKARE":"Intersection":"IKARE Intersection":38.6348972222:-121.910319444
"IKAYE":"Intersection":"IKAYE Intersection":34.1430555556:-119.010277778
"IKISE":"Intersection":"IKISE Intersection":47.2840305556:-122.615447222
"IKMIQ":"Intersection":"IKMIQ Intersection":47.3930722222:-120.196397222
"IKOGY":"Intersection":"IKOGY Intersection":36.5840472222:-119.825891667
"IKOZE":"Intersection":"IKOZE Intersection":33.4406638889:-111.891213889
"IKRIY":"Intersection":"IKRIY Intersection":36.0375361111:-115.472880556
"IKZIV":"Intersection":"IKZIV Intersection":44.1663888889:-120.601197222
"ILA":"VORTAC":"Williams VORTAC":39.0711486111:-122.027244167
"ILABE":"Intersection":"ILABE Intersection":38.9729833333:-123.160341667
"ILARE":"Intersection":"ILARE Intersection":47.3142388889:-119.368530556
"ILATE":"Intersection":"ILATE Intersection":37.7575805556:-122.298472222
"ILAWI":"Intersection":"ILAWI Intersection":37.6593611111:-122.053305556
"ILC":"VORTAC":"Wilson Creek VORTAC":38.2501927778:-114.394226389
"ILEAN":"Intersection":"ILEAN Intersection":34.2107722222:-118.859722222
"ILEEN":"Intersection":"ILEEN Intersection":31.8585277778:-110.638302778
"ILELE":"Intersection":"ILELE Intersection":33.581025:-111.923733333
"ILESE":"Intersection":"ILESE Intersection":36.8353055556:-120.726575
"ILIKE":"Intersection":"ILIKE Intersection":33.4408222222:-112.285741667
"ILJEP":"Intersection":"ILJEP Intersection":38.7585888889:-123.538927778
"ILR":"VOR/DME":"Wildhorse VOR/DME":43.5931297222:-118.95505
"ILREF":"Intersection":"ILREF Intersection":33.6503:-114.615263889
"ILRUW":"Intersection":"ILRUW Intersection":38.2768777778:-122.397286111
"ILSAA":"Intersection":"ILSAA Intersection":48.3999416667:-121.714583333
"ILSIC":"Intersection":"ILSIC Intersection":35.6297277778:-120.595136111
"ILUTY":"Intersection":"ILUTY Intersection":35.2292722222:-118.945988889
